https://pid.uba.uva.nl/ark:/88238/b1990032690350205131,tekening,ding
https://pid.uba.uva.nl/ark:/88238/b1990032779450205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031988890205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032102040205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032693870205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032700210205131,tekening,prent
https://pid.uba.uva.nl/ark:/88238/b1990032732130205131,tekening,prent
https://pid.uba.uva.nl/ark:/88238/b1990032688560205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032723210205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032740980205131,gemaakt,computeruitrusting
https://pid.uba.uva.nl/ark:/88238/b1990032102880205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032116430205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031935720205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032223800205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031987510205131,gemaakt,fysische
https://pid.uba.uva.nl/ark:/88238/b1990031977450205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990031998960205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031734150205131,gemaakt,bouwbeeldhouwwerk
https://pid.uba.uva.nl/ark:/88238/b1990032753250205131,tekening,ding
https://pid.uba.uva.nl/ark:/88238/b1990032706130205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032724170205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031730070205131,geschilderd,ding
https://pid.uba.uva.nl/ark:/88238/b1990032271800205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032685790205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032719340205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990032118020205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032079520205131,gemaakt,onderzoekscollectie
https://pid.uba.uva.nl/ark:/88238/b1990032245140205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032099930205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032709990205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032750210205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032720550205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990032725340205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031731490205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032351910205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032713020205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031971930205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032692930205131,gemaakt,ding
